's-Hertogenbosch,51.69048,5.29362
's-Hertogenbosch Oost,51.700553894043,5.3183331489563
't Harde,52.4091682,5.893611
Aachen Hbf,50.7678,6.091499
Aachen West,50.78036,6.070715
Aalten,51.921326524551,6.5786272287369
Abcoude,52.2785,0.4977
Ahaus,52.079796120944,7.0163583755493
Aime-la-Plagne,45.55438,6.64869
Airport Charles de Gaulle,49.004048,2.571133
Aix-en-Provence TGV,43.522819077343,5.4453134536743
Akkrum,53.046390533447,5.843611240387
Albertville,45.67302,6.38306
Alkmaar,52.63777923584,4.7397222518921
Alkmaar Noord,52.643890380859,4.7641668319702
Almelo,52.358055114746,6.6538887023926
Almelo de Riet,52.341945648193,6.6666665077209
Almere Buiten,52.394165039062,5.2780556678772
Almere Centrum,52.37503,5.21764
Almere Muziekwijk,52.367500305176,5.1902775764465
Almere Oostvaarders,52.403331756592,5.3005557060242
Almere Parkwijk,52.376667022705,5.244722366333
Almere Poort,52.342778,5.151944
Alphen a/d Rijn,52.124443054199,4.6577777862549
Altenberge,52.05223,7.481202
Amersfoort Centraal,52.153888702393,5.3705554008484
Amersfoort Schothorst,52.174822137451,5.4038887023926
Amersfoort Vathorst,52.192779541016,5.4338889122009
Amsterdam Amstel,52.346668243408,4.9177780151367
Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554
Amsterdam Centraal,52.378887176514,4.9002776145935
Amsterdam Holendrecht,52.29844,4.95972
Amsterdam Lelylaan,52.357776641846,4.8338890075684
Amsterdam Muiderpoort,52.360553741455,4.9311113357544
Amsterdam RAI,52.337223052979,4.8902778625488
Amsterdam Science Park,52.35526,4.94651
Amsterdam Sloterdijk,52.388889312744,4.8377776145935
Amsterdam Zuid,52.338889,4.872356
Amstetten NÖ,48.578476,9.873496
Anna Paulowna,52.867221832275,4.8111109733581
Antwerpen-Berchem,51.198914,4.4332
Antwerpen-Centraal,51.21686,4.421242
Antwerpen-Luchtbal,51.2449375,4.4251543
Antwerpen-Noorderdokken,51.261686,4.4274315
Antwerpen-Zuid,51.19785,4.39027
Apeldoorn,52.209167480469,5.9702777862549
Apeldoorn De Maten,52.205276489258,6.0005555152893
Apeldoorn Osseveld,52.215278625488,6.0044445991516
Appingedam,53.3258135,6.8619577
Arkel,51.87194442749,4.9927778244019
Arnemuiden,51.501667022705,3.6691665649414
Arnhem Centraal,51.985000610352,5.8991665840149
Arnhem Presikhaaf,51.988056182861,5.9438886642456
Arnhem Velperpoort,51.985279083252,5.9194445610046
Arnhem Zuid,51.955001831055,5.8519444465637
Assen,52.991664886475,6.5708332061768
Augsburg Hbf,48.365430714393,10.88547706604
Avignon TGV,43.92194,4.78604
Baarn,52.208332061768,5.2808332443237
Bad Bentheim,52.309685595156,7.1585369110107
Bad Nieuweschans,53.1844,7.19937
Bad Oeynhausen,52.205461,8.796932
Baden (CH),47.47638,8.30772
Baflo,53.3608969,6.5185581
Barendrecht,51.854721069336,4.5533332824707
Barneveld Centrum,52.139999389648,5.590277671814
Barneveld Noord,52.161388397217,5.5980553627014
Barneveld Zuid,52.128853,5.60246
Basel Bad Bf,47.56815,7.6073
Basel SBB,47.5474,7.58956
Bedum,53.3068857,6.593054
Beek-Elsloo,50.947498321533,5.7866668701172
Beesd,51.899444580078,5.1944446563721
Beilen,52.854721069336,6.5211110115051
Belsele,51.150833,4.088332
Bergen op Zoom,51.49388885498,4.2961111068726
Berlin Gesundbrunnen,52.5486327,13.3904267
Berlin Hbf,52.52503,13.36946
Berlin Ostbahnhof,52.5104989,13.4346995
Berlin-Spandau,52.5343152,13.1989467
Best,51.509998321533,5.3891668319702
Beveren,51.208056,4.259444
Beverwijk,52.478332519531,4.6566667556763
Bielefeld Hbf,52.029261,8.532722
Bilthoven,52.130001068115,5.2038888931274
Bilzen,50.868333,5.509167
Blerick,51.372501373291,6.1550002098083
Bloemendaal,52.404167175293,4.6275000572205
Bodegraven,52.081390380859,4.7461109161377
Boisheim,51.274323,6.274591
Bologna Centrale,44.506389,11.341944
Bönen,51.598015,7.757296
Bonn Hbf,50.732014164675,7.0971250534058
Bonn-Beuel,50.738611,7.127778
Boom,51.09063,4.36057
Bork (Westf),51.66988,7.45664
Borne,52.298889160156,6.7480554580689
Boskoop,52.077777862549,4.6469445228577
Boskoop Snijdelwijk,52.067658,4.646186
Bourg-St-Maurice,45.61918,6.77167
Boven-Hardinxveld,51.832222,4.878056
Bovenkarspel Flora,52.696109771729,5.2527775764465
Bovenkarspel-Grootebroek,52.694999694824,5.2377777099609
Boxmeer,51.644521767653,5.9390330314636
Boxtel,51.58433,5.31912
Breda,51.595554351807,4.7800002098083
Breda-Prinsenbeek,51.606388092041,4.7208333015442
Bressoux,50.643829,5.6112542
Breukelen,52.17149,4.9906
Breyell,51.294615,6.241174
Brummen,52.091110229492,6.1469445228577
Brussel-Centraal,50.845175,4.357131
Brussel-Noord,50.859658,4.360854
Brussel-Zuid Midi,50.836782,4.336922
Brussels Airport-Zaventem,50.896821,4.48549
Buitenpost,53.2564547,6.1446496
Bunde,50.896945953369,5.7366666793823
Bünde (Westf),52.202075,8.573876
Bunnik,52.063056945801,5.1944446563721
Bussum Zuid,52.26583480835,5.1630554199219
Capelle Schollevaar,51.954166412354,4.5841665267944
Castricum,52.545833587646,4.6586112976074
Chambéry,45.57127,5.91953
Chevremont,50.876110076904,6.0597224235535
Coesfeld (Westf),0.51939,7.1642
Coevorden,52.663612365723,6.7355556488037
Como S. Giovanni,45.80889,9.071944
Cuijk,51.726682587905,5.8742952346802
Culemborg,51.946666717529,5.2269444465637
Daarlerveen,52.4407702,6.5759947
Dalen,52.69416809082,6.7580556869507
Dalfsen,52.498332977295,6.25861120224
De Vink,52.147220611572,4.4563889503479
De Westereen,53.24817,6.03463
Deinum,53.1888115,5.7281572
Delden,52.259998321533,6.7161111831665
Delft,52.00666809082,4.3563890457153
Delft Campus,51.990833282471,4.3647222518921
Delfzijl,53.3336625,6.9240797
Delfzijl West,53.3320834,6.9069092
Den Dolder,52.140277862549,5.2427778244019
Den Haag Centraal,52.080276489258,4.3249998092651
Den Haag HS,52.069721221924,4.3225002288818
Den Haag Laan v NOI,52.078609466553,4.3427777290344
Den Haag Mariahoeve,52.090557098389,4.3694443702698
Den Haag Moerwijk,52.053890228271,4.3086109161377
Den Haag Ypenburg,52.055278778076,4.39222240448
Den Helder,52.955276489258,4.7611112594605
Den Helder Zuid,52.932498931885,4.7641668319702
Deurne,51.455833435059,5.7888889312744
Deventer,52.257499694824,6.1605553627014
Deventer Colmschate,52.2502784729,6.2144446372986
Didam,51.933502,6.1324106
Diemen,52.34515,4.967566
Diemen Zuid,52.330276489258,4.9558334350586
Diepenbeek,50.910278,5.419722
Dieren,52.044998168945,6.1030554771423
Doetinchem,51.9585962,6.2962148
Doetinchem De Huet,51.9591413,6.2598521
Dordrecht,51.807220458984,4.668333530426
Dordrecht Stadspolders,51.801944732666,4.7166666984558
Dordrecht Zuid,51.790000915527,4.6713891029358
Dortmund Derne,51.56754,7.52855
Dortmund Hbf,51.517896,7.45929
Dortmund Kirchderne,51.547076,7.510099
Driebergen-Zeist,52.065277099609,5.25861120224
Driehuis,52.442501068115,4.6380553245544
Dronryp,53.1778086,5.6347411
Dronten,52.5344,5.72089
Duisburg Hbf,51.429778571332,6.7759037017822
Duiven,51.943332672119,6.0147223472595
Duivendrecht,52.323333740234,4.9363889694214
Dülken,51.257149,6.33793
Dülmen,51.827927,7.295756
Düsseldorf Flughafen,51.292009,6.786836
Düsseldorf Hbf,51.220146,6.793137
Echt,51.100555419922,5.8788890838623
Ede Centrum,52.043609619141,5.668333530426
Ede-Wageningen,52.027778625488,5.6730556488037
Eemshaven,53.458419,0.6832
Eijsden,50.771945953369,5.710000038147
Eindhoven Centraal,51.443332672119,5.4813890457153
Eindhoven Strijp-S,51.451110839844,5.4558334350586
Ekeren,51.2816099,4.4341227
Elst,51.916942596435,5.8550000190735
Emmen,52.790000915527,6.8994445800781
Emmen Zuid,52.748866374691,6.8747806549072
Emmerich,51.834283,6.255718
Emmerich-Elten,51.8743,6.15417
Enkhuizen,52.699165344238,5.286388874054
Ennepetal,51.304892,7.343285
Enschede,52.222499847412,6.8899998664856
Enschede De Eschmarke,52.221389770508,6.9511113166809
Enschede Kennispark,52.23749923706,6.8388891220093
Epe (Westf),52.18346,7.03009
Ermelo,52.301666259766,5.6147222518921
Essen,51.46261,4.45129
Etten-Leur,51.57500076294,4.6358332633972
Eygelshoven,50.890556335449,6.0450000762939
Eygelshoven Markt,50.896049819644,6.0602474212646
Feanwâlden,53.2351834,5.9886615
Firenze Campo di Marte,43.776667,11.276667
Franeker,53.1824488,5.5483094
Frankfurt (M) Hbf,50.1071222,8.6638338
Frankfurt (Main) Süd,50.099444,8.686389
Frankfurt Flughafen Fernb,50.053171029929,8.570237159729
Freiburg (Breisgau) Hbf,47.99789,7.84134
Gaanderen,51.93074,6.3486
Geldermalsen,51.88301,5.27127
Geldrop,51.419723510742,5.5505557060242
Geleen Oost,50.966945648193,5.8430557250977
Geleen-Lutterade,50.975555419922,5.8247222900391
Gent Sint Pieters,51.0361744,3.7108469
Gilze-Rijen,51.583610534668,4.9261112213135
Glanerbrug,52.218612670898,6.9744443893433
Glons,50.750277,5.535278
Goes,51.498054504395,3.8905556201935
Goor,52.230278015137,6.5844445228577
Göppingen,48.700191,9.651685
Gorinchem,51.833889007568,4.9683332443237
Göteborg Central,57.708889,11.973333
Gouda,52.017501831055,4.7044444084167
Gouda Goverwelle,52.014999389648,4.7408332824707
Gramsbergen,52.60916519165,6.6758332252502
Grijpskerk,53.255740325573,6.3097786903381
Gronau (Westf.),52.21521,7.022109
Groningen,53.210556030273,6.5647220611572
Groningen Europapark,53.20480027,6.5854178
Groningen Noord,53.2301469,6.5563172
Grou-Jirnsum,53.088890075684,5.8225002288818
Günzburg,48.460226,10.278707
Haarlem,52.38777923584,4.6383333206177
Haarlem Spaarnwoude,52.382778167725,4.6730556488037
Hagen Hbf,51.362747,7.460249
Halfweg-Zwanenburg,52.385935,4.747165
Hamm (Westf.),51.678078,7.807821
Hannover Hbf,52.3770401,9.7416759
Hardenberg,52.572776794434,6.6286110877991
Harderwijk,52.337501525879,5.619722366333
Hardinxveld Blauwe Zoom,51.82944,4.81556
Hardinxveld-Giessendam,51.830554962158,4.8358335494995
Haren,53.176109313965,6.6172223091125
Harlingen,53.1704205,5.4251932
Harlingen Haven,53.174917,5.4112885
Hasselt,50.930555,5.3275
Heemskerk,52.495277404785,4.6869444847107
Heemstede-Aerdenhout,52.35916519165,4.6066665649414
Heerenveen,52.961387634277,5.9141664505005
Heerenveen IJsstadion,52.935276031494,5.9438886642456
Heerhugowaard,52.669723510742,4.8227777481079
Heerlen,50.89083480835,5.9749999046326
Heerlen Woonboulevard,50.896667,5.952222
Heeze,51.384998321533,5.5694446563721
Heide (B),51.364828,4.4604308
Heiloo,52.599445343018,4.7005553245544
Heino,52.427223205566,6.2211112976074
Helmond,51.475555419922,5.6619443893433
Helmond 't Hout,51.46794,5.63085
Helmond Brandevoort,51.462223052979,5.6072220802307
Helmond Brouwhuis,51.47068,5.70177
Hemiksem,51.13624,4.33828
Hemmen-Dodewaard,51.9222129,5.6737254
Hengelo,52.261665344238,6.7938890457153
Hengelo Gezondheidspark,52.261667,6.767778
Hengelo Oost,52.268890380859,6.8194446563721
Herstal,50.66076,5.62231
Herzogenrath,50.870916,6.094486
Hillegom,52.302501678467,4.5655555725098
Hilversum,52.225833892822,5.1819443702698
Hilversum Media Park,52.238056182861,5.1738886833191
Hilversum Sportpark,52.216110229492,5.1872220039368
Hindeloopen,52.9464903,5.423063
Hoboken-Polder,51.18285,4.34831
Hoensbroek,50.905555725098,5.9305553436279
Hoevelaken,52.16652,5.45718
Hollandsche Rading,52.17777633667,5.1791667938232
Holten,52.283889770508,6.42027759552
Holzwickede,51.504767,7.619647
Hoofddorp,52.293334960938,4.7005553245544
Hoogeveen,52.733890533447,6.4736108779907
Hoogezand-Sappemeer,53.159818131676,6.7707538604736
Hoogkarspel,52.69055557251,5.1838889122009
Hoorn,52.644721984863,5.0555553436279
Hoorn Kersenboogerd,52.653610229492,5.0855555534363
Hopfgarten,47.45525,12.14921
Horst-Sevenum,51.426387786865,6.0422220230103
Houten,52.03402,5.16821
Houten Castellum,52.01701,5.17949
Houthem-St. Gerlach,50.873332977295,5.7972221374512
Hurdegaryp,53.2187783,5.934543
IJlst,53.0146614,5.6160801
Innsbruck Hbf,47.26328,0.11401
Jenbach,47.38844,11.77841
Kaldenkirchen,51.327184,6.203225
Kalmthout,51.3909989,4.4668202
Kampen,52.559722900391,5.9216666221619
Kampen Zuid,52.5331,5.91309
Kapelle-Biezelinge,51.480834960938,3.9561111927033
Kapellen,51.31362,4.43262
Karlsruhe Hbf,48.9936223,8.400743
Kerkrade Centrum,50.861667633057,6.0574998855591
Kesteren,51.9313869,5.5833465
Kijkuit,51.37867,4.46722
Klarenbeek,52.17805480957,6.0836110115051
Klimmen-Ransdaal,50.866390228271,5.8905553817749
Koblenz Hbf,50.351085,7.588649
Köln Hbf,50.9432158,6.9589214
Köln Messe/Deutz,50.940874,6.975001
Köln West,50.943611,6.934444
Köln-Ehrenfeld,50.951533,6.917276
Köln-Mülheim,50.958056,7.013333
Koog aan de Zaan,52.458610534668,4.8055553436279
Koudum-Molkwerum,52.9028197,5.4106913
Københavns Lufthavn St,55.63,12.649167
Krabbendijke,51.433334350586,4.1169443130493
Krommenie-Assendelft,52.49511,4.75417
Kropswolde,53.1617362,6.7220882
Kruiningen-Yerseke,51.465000152588,4.0372223854065
Kufstein,47.5831,12.16568
Lage Zwaluwe,51.69111251831,4.6630554199219
Landgraaf,50.896389007568,6.019166469574
Landry,45.57414,6.73378
Lansingerland-Zoetermeer,52.042222,4.517222
Leer (Ostfriesl),53.23165,7.465283
Leerdam,51.894721984863,5.0913887023926
Leeuwarden,53.195835113525,5.7922220230103
Leeuwarden Camminghaburen,53.2021808,5.8422968
Legden,52.034924,7.088538
Leiden Centraal,52.166110992432,4.4816665649414
Leiden Lammenschans,52.146945953369,4.4924998283386
Lelystad Centrum,52.507778167725,5.4727778434753
Lette (Kr Coesfeld),51.8925,0.7187
Leuven,50.88136,4.71568
Lichtenvoorde-Groenlo,52.01188,6.59641
Liège-Carré,50.64051,5.56197
Liège-Guillemins,50.62436,5.56648
Liège-Saint-Lambert,50.64648,5.57072
Liers,50.69822,5.56848
Lille Europe,50.639444,3.074722
Limburg Süd,50.382498,8.096112
Linz Hbf,48.29018,14.29213
Lochem,52.166667938232,6.4263887405395
Lokeren,51.107222,3.985833
London St. Pancras Int.,51.531437,-0.126136
Loppersum,53.3347145,6.7472625
Lüdinghausen,51.76184,7.43165
Lünen Hbf,51.61713,7.52949
Lunteren,52.085277557373,5.6244444847107
Maarheeze,51.304986,5.629796
Maarn,52.064167022705,5.3699998855591
Maarssen,52.135276794434,5.0336112976074
Maastricht,50.850276947021,5.7055554389954
Maastricht Noord,50.87087,5.71774
Maastricht Randwyck,50.838611602783,5.7172222137451
Mainz Hbf,50.001117,8.25872
Malmö Central,55.609444,13.000833
Mannheim Hbf,49.479354,8.468921
Mantgum,53.1296368,5.7131996
Mariënberg,52.50944519043,6.5752778053284
Marne-la-Vallée-Chessy,48.86826,2.78218
Marseille-St-Charles,43.30381,5.38195
Martenshoek,53.1607232,6.7402989
Mechelen,51.01758,4.48313
Meerssen,50.882879392551,5.7509994506836
Melsele,51.210556,4.286667
Meppel,52.69083404541,6.1975002288818
Metelen Land,52.162444,7.254423
Middelburg,51.494720458984,3.6172223091126
Milano Porta Garibaldi,45.484722,9.187778
Milmort,50.69301,5.59983
Minden (Westf),52.290138,8.934728
Mönchengladbach Hbf,51.196583,6.446111
Mook-Molenhoek,51.766262,5.879133
Moutiers-Salins-Brides,45.48664,6.53105
München Hbf,48.140203335951,11.558346748352
München Ost,48.1275,0.11605
Münster (W) Zentrum Nord,51.984987,7.63861
Münster (Westf) Hbf,51.956892,7.635895
Münster-Häger,52.022327,7.562668
Naarden-Bussum,52.280277252197,5.1569442749023
Neuss Hbf,51.20444,6.68468
Niel,51.11154,4.33845
Nieuw Amsterdam,52.718612670898,6.8486108779907
Nieuw Vennep,52.258888244629,4.6455554962158
Nieuwerkerk a/d IJssel,51.965278625488,4.6169443130493
Nieuwkerken-Waas,51.185556,4.185832
Nijkerk,52.222221374512,5.4938888549805
Nijmegen,51.843612670898,5.8522224426269
Nijmegen Dukenburg,51.824165344238,5.7955555915833
Nijmegen Goffert,51.8273,5.822722
Nijmegen Heyendaal,51.826946258545,5.8674998283386
Nijmegen Lent,51.863154,5.859625
Nijverdal,52.366111,0.6462
Noorderkempen,51.358088,4.633977
Nordwalde,52.077618,7.461706
Nunspeet,52.370834350586,5.7852778434753
Nürnberg Hbf,49.4449634,11.0826087
Nuth,50.919445037842,5.8927779197693
Obdam,52.67805480957,4.9072222709656
Oberhausen Hbf,51.47512,6.852038
Oberhausen-Sterkrade,51.512222,6.843611
Ochtrup,52.201703,7.182643
Offenburg,48.476475,7.946723
Oisterwijk,51.582221984863,5.1941666603088
Oldenzaal,52.30638885498,6.9347224235535
Olst,52.334720611572,6.1130557060242
Ommen,52.50944519043,6.4158334732056
Oosterbeek,51.994998931885,5.8400001525879
Opheusden,51.9261615,5.6371145
Osnabrück Hbf,52.272851,8.061781
Oss,51.765556335449,5.5322222709656
Oss West,51.758056640625,5.5055556297302
Oudenbosch,51.587776184082,4.5333333015442
Overveen,52.391109466553,4.6061110496521
Paris-Nord,48.87977,2.35575
Passau Hbf,48.573426952347,13.450870513916
Plochingen,48.71308,9.41081
Praest,51.821944,6.345556
Preussen,51.58833,7.53933
Purmerend,52.50305557251,4.9536108970642
Purmerend Overwhere,52.511390686035,4.9683332443237
Purmerend Weidevenne,52.496590632542,4.9356293678284
Putten,52.264999389648,5.5752778053284
Puurs,51.07716,4.28273
Raalte,52.391666412354,6.2775001525879
Ravenstein,51.794166564941,5.6358332633972
Regensburg Hbf,49.011672,12.099617
Reuver,51.28321916653,6.0789585113525
Rheden,52.0101,6.0314
Rheine,52.276299,7.434255
Rhenen,51.958610534668,5.5783333778381
Rijssen,52.3122215271,6.5202779769897
Rijswijk,52.039722442627,4.3191666603088
Rilland-Bath,51.422779083252,4.1611108779907
Roermond,51.193054199219,5.9941668510437
Roodeschool,53.421262,6.7587
Roosendaal,51.540279388428,4.4583334922791
Rosendahl-Holtwick,51.99946726041,7.1215009689331
Rosenheim,47.85,12.119167
Rosmalen,51.714721679688,5.3680553436279
Rotterdam Alexander,51.951946258545,4.5536112785339
Rotterdam Blaak,51.920276641846,4.4888887405395
Rotterdam Centraal,51.92499923706,4.468888759613
Rotterdam Lombardijen,51.880001068115,4.531388759613
Rotterdam Noord,51.942222595215,4.4816665649414
Rotterdam Stadion,51.893890380859,4.5197219848633
Rotterdam Zuid,51.904445648193,4.5102777481079
Ruisbroek-Sauvegarde,51.08115,4.32551
Ruurlo,52.0810888,6.4492656
Salzburg Hbf,47.813056,13.045833
Santpoort Noord,52.43388748169,4.6325001716614
Santpoort Zuid,52.419723510742,4.6313886642456
Sassenheim,52.215278,4.517222
Sauwerd,53.29113,6.5404
Schagen,52.784442901611,4.8052778244019
Scheemda,53.1655362,6.9777775
Schelle,51.12555,4.34023
Schiedam Centrum,51.921243812803,4.4089937210083
Schin op Geul,50.856388092041,5.8722224235535
Schinnen,50.939167022705,5.8744444847107
Schiphol Airport,52.30944442749,4.7619442939758
Schwelm,51.290526,7.289681
Schwerte (Ruhr),51.442281,7.55896
Selm,51.707885,7.453396
Selm-Beifang,51.692947,7.454829
Siegburg/Bonn,50.7939411,7.2030017
Sinaai,51.143333,4.068889
Sint-Mariaburg,51.29126,4.43495
Sint-Niklaas,51.171944,4.144167
Sittard,51.001667022705,5.8586111068726
Sliedrecht,51.829723358154,4.7783331871033
Sliedrecht Baanhoek,51.829722,4.743333
Sneek,53.0328688,5.6523969
Sneek Noord,53.0409319,5.6631808
Soest,52.173332214355,5.3099999427795
Soest Zuid,52.165279388428,5.3030557632446
Soestdijk,52.183612823486,5.3000001907349
Spaubeek,50.94327,5.850529
St.Pölten Hbf,48.20769,15.62591
Stavoren,52.8865535,5.3600212
Stedum,53.3262092,6.6875551
Steenwijk,52.791510992432,6.1145557632446
Steinfurt-Borghorst,52.118791,7.397581
Steinfurt-Burgsteinfurt,52.147384,7.32934
Steinfurt-Grottenkamp,52.123439,7.376031
Stendal,52.594723,11.854412
Stuttgart Hbf,48.784084,9.181635
Susteren,51.061389923096,5.8630557060242
Swalmen,51.23582,6.03228
Tegelen,51.33894,6.14253
Terborg,51.9224549,6.3642466
Tiel,51.889446258545,5.4222221374512
Tiel Passewaaij,51.873889923096,5.39222240448
Tilburg,51.560554504395,5.0836110115051
Tilburg Reeshof,51.573612213135,4.9944443702698
Tilburg Universiteit,51.564985,5.051778
Tongeren,50.784167,5.473056
Troisdorf,50.813889,7.150833
Twello,52.237777709961,6.0986108779907
Uitgeest,52.521667480469,4.7016668319702
Uithuizen,53.4099568,6.6748869
Uithuizermeeden,53.4145845,6.7202975
Ulm Hbf,48.399015,9.982165
Unna,51.5385828,7.6953056
Usquert,53.4014742,6.6093776
Utrecht Centraal,52.088890075684,5.1102776527405
Utrecht Leidsche Rijn,52.09896,5.06523
Utrecht Lunetten,52.06555557251,5.144166469574
Utrecht Maliebaan,52.087776184082,5.1313886642456
Utrecht Overvecht,52.110000610352,5.1247220039368
Utrecht Terwijde,52.1000753,5.0439547
Utrecht Vaartsche Rijn,52.078889,5.121667
Utrecht Zuilen,52.103055,5.09
Valence TGV,44.9278,4.89321
Valkenburg,50.869720458984,5.8322219848633
Varsseveld,51.937257,6.458839
Veendam,53.10324,6.88475
Veenendaal Centrum,52.020000457764,5.548611164093
Veenendaal West,52.028057098389,5.531388759613
Veenendaal-De Klomp,52.045833587646,5.5738887786865
Velp,51.994720458984,5.9802780151367
Venezia Santa Lucia,45.4410734,12.3188549
Venlo,51.363609313965,6.1727776527405
Venray,51.526568099007,6.0141777992248
Vierlingsbeek,51.59193,5.99714
Viersen,51.25516,6.40388
Visé,50.73781,5.69232
Vleuten,52.103056,5.007404
Vlissingen,51.445835113525,3.5952777862549
Vlissingen Souburg,51.464721679688,3.5952777862549
Voerendaal,50.887222290039,5.9302778244019
Voorburg,52.066665649414,4.3594446182251
Voorhout,52.224445343018,4.4844446182251
Voorschoten,52.1252784729,4.4324998855591
Voorst-Empe,52.157501220703,6.1436109542847
Vorden,52.1071949,6.3170457
Vriezenveen,52.40203,6.60041
Vroomshoop,52.4571921,6.5696679
Vught,51.655555725098,5.2919445037842
Waddinxveen,52.044166564941,4.6497220993042
Waddinxveen Noord,52.055000305176,4.6483335494995
Waddinxveen Triangel,52.02725,4.6491
Warffum,53.3908431,6.5671364
Weener,53.16311,7.3442
Weert,51.248611450195,5.7036108970642
Weesp,52.3127784729,5.0430555343628
Wehl,51.9578065,6.213844
Wels Hbf,48.166111,14.026667
Wesel,51.655833,6.627222
Westervoort,51.96286,5.9695
Wezep,52.454166412354,6.0025000572205
Wien Hbf,0.48185,16.375833
Wien Hütteldorf,48.197222,16.261389
Wierden,52.361389160156,6.5916666984558
Wijchen,51.811668395996,5.730833530426
Wijhe,52.390277862549,6.1405553817749
Wildert,51.4277061,4.4633962
Winschoten,53.1392377,7.035101
Winsum,53.3300994,6.5202905
Winterswijk,51.9677307,6.7155181
Winterswijk West,51.97453,6.70417
Woerden,52.084999084473,4.8936109542847
Wolfheze,52.005554199219,5.7936110496521
Wolfsburg Hbf,52.429492,10.788195
Wolvega,52.880832672119,6.0036110877991
Wörgl,47.49178,12.06059
Workum,52.9724864,5.4564285
Wormerveer,52.489166259766,4.7922220230103
Wuppertal Hbf,51.25433,7.14939
Wuppertal-Barmen,51.267082,7.195929
Wuppertal-Oberbarmen,51.273839,7.221483
Wuppertal-Vohwinkel,51.23351,7.07237
Würzburg Hbf,49.80179,9.9358
Zaandam,52.438888549805,4.8136110305786
Zaandam Kogerveld,52.456665039062,4.8202776908875
Zaandijk Zaanse Schans,52.469165802002,4.8049998283386
Zaltbommel,51.80888748169,5.2633333206177
Zandvoort aan Zee,52.3752784729,4.5327777862549
Zetten-Andelst,51.920056,5.7228408
Zevenaar,51.923053741455,6.0719442367554
Zevenbergen,51.64042,4.60904
Zoetermeer,52.047500610352,4.4772224426269
Zoetermeer Oost,52.046390533447,4.4927778244019
Zuidbroek,53.159612280006,6.8679141998291
Zuidhorn,53.2486292,6.4062361
Zürich HB,47.37819,8.5392
Zutphen,52.145278930664,6.1941666603088
Zwijndrecht,51.814998626709,4.6416668891907
Zwijndrecht (B),51.214167,4.33
Zwolle,52.504722595215,6.0919442176819
Zwolle Stadshagen,52.52764,6.05146
